;HT;Hmix;Hlocal;Hfeld;Hchave;Placa;codigo
4057;12;12;13.18;19.2;17.69;18;0501 A2_1_18
4058;NA;9.16;9.16;14.71;13.96;19;0501 A2_1_19
4059;NA;11.94;11.94;17.87;16.57;20;0501 A2_1_20
4060;11;11;13.13;19.15;17.65;21;0501 A2_1_21
4061;NA;12.6;12.6;18.58;17.17;22;0501 A2_1_22
4062;NA;13.6;13.6;19.64;18.07;23;0501 A2_1_23
4063;NA;13.5;13.5;19.54;17.97;24;0501 A2_1_24
4064;NA;13.18;13.18;19.2;17.69;25;0501 A2_1_25
4065;9.5;9.5;10.76;16.55;15.48;26;0501 A2_1_26
4066;NA;14.27;14.27;20.34;18.66;27;0501 A2_1_27
4067;10.5;10.5;12.33;18.28;16.92;28;0501 A2_1_28
4068;NA;15.07;15.07;21.16;19.36;29;0501 A2_1_29
4069;NA;12.11;12.11;18.05;16.73;30;0501 A2_1_30
4070;NA;13.76;13.76;19.81;18.2;31;0501 A2_1_31
4071;NA;12.54;12.54;18.52;17.12;32;0501 A2_1_32
4072;NA;11.39;11.39;17.25;16.06;33;0501 A2_1_33
4073;12;12;11.22;17.06;15.91;34;0501 A2_1_34
4074;NA;9.28;9.28;14.85;14.08;35;0501 A2_1_35
4075;NA;13.81;13.81;19.86;18.25;36;0501 A2_1_36
4076;NA;12.97;12.97;18.98;17.5;37;0501 A2_1_37
4077;NA;13.65;13.65;19.7;18.11;38;0501 A2_1_38
4078;NA;12.33;12.33;18.28;16.92;39;0501 A2_1_39
4079;11.5;11.5;14.77;20.86;19.1;40;0501 A2_1_40
4080;10;10;14.47;20.55;18.83;41;0501 A2_1_41
4081;10;10;13.65;19.7;18.11;42;0501 A2_1_42
4082;NA;11.5;11.5;17.38;16.17;43;0501 A2_1_43
4083;NA;15.31;15.31;21.41;19.57;44;0501 A2_1_44
4084;NA;12.97;12.97;18.98;17.5;45;0501 A2_1_45
4085;12.5;12.5;14.37;20.44;18.74;46;0501 A2_1_46
4086;12;12;15.51;21.6;20;1;0504 A2_023IAL_1
4087;12.5;12.5;14.52;20.6;19.13;3;0504 A2_023IAL_3
4088;NA;13.7;13.7;19.75;18.4;6;0504 A2_023IAL_6
4089;NA;14.17;14.17;20.23;18.81;9;0504 A2_023IAL_9
4090;NA;13.44;13.44;19.48;18.17;11;0504 A2_023IAL_11
4091;12.5;12.5;15.51;21.6;20;13;0504 A2_023IAL_13
4092;NA;14.57;14.57;20.65;19.17;14;0504 A2_023IAL_14
4093;12;12;13.91;19.97;18.59;16;0504 A2_023IAL_16
4094;NA;15.31;15.31;21.41;19.83;18;0504 A2_023IAL_18
4095;13;13;15.46;21.55;19.96;19;0504 A2_023IAL_19
4096;NA;13.5;13.5;19.54;18.21;22;0504 A2_023IAL_22
4097;12.5;12.5;17.29;23.35;21.55;24;0504 A2_023IAL_24
4098;12.75;12.75;13.55;19.59;18.26;25;0504 A2_023IAL_25
4099;12.25;12.25;13.96;20.02;18.63;27;0504 A2_023IAL_27
4100;NA;13.86;13.86;19.92;18.54;28;0504 A2_023IAL_28
4101;12.5;12.5;16.27;22.36;20.67;29;0504 A2_023IAL_29
4102;NA;12.49;12.49;18.46;17.3;32;0504 A2_023IAL_32
4103;NA;13.7;13.7;19.75;18.4;33;0504 A2_023IAL_33
4104;13.5;13.5;16.65;22.73;20.99;35;0504 A2_023IAL_35
4105;12.75;12.75;17.06;23.13;21.35;37;0504 A2_023IAL_37
4106;6.5;6.5;3.59;7.56;7.99;38;0504 A2_023IAL_38
4107;NA;14.37;14.37;20.44;18.99;39;0504 A2_023IAL_39
4108;NA;15.8;15.8;21.89;20.25;42;0504 A2_023IAL_42
4109;12.75;12.75;15.75;21.84;20.21;44;0504 A2_023IAL_44
4110;NA;13.23;13.23;19.26;17.98;47;0504 A2_023IAL_47
4111;NA;11.89;11.89;17.81;16.74;49;0504 A2_023IAL_49
4112;NA;14.82;14.82;20.91;19.39;50;0504 A2_023IAL_50
4113;NA;16.83;16.83;22.91;21.15;55;0504 A2_023IAL_55
4114;NA;16.97;16.97;23.04;21.27;57;0504 A2_023IAL_57
4115;NA;14.97;14.97;21.06;19.53;59;0504 A2_023IAL_59
4116;NA;13.5;13.5;19.54;18.21;61;0504 A2_023IAL_61
4117;NA;13.39;13.39;19.43;18.12;63;0504 A2_023IAL_63
4118;NA;14.32;14.32;20.39;18.95;67;0504 A2_023IAL_67
4119;NA;14.97;14.97;21.06;19.53;72;0504 A2_023IAL_72
4120;NA;11.67;11.67;17.56;16.54;76;0504 A2_023IAL_76
4121;NA;12.22;12.22;18.17;17.05;80;0504 A2_023IAL_80
4122;NA;17.02;17.02;23.08;21.31;84;0504 A2_023IAL_84
4123;NA;12.05;12.05;17.99;16.9;87;0504 A2_023IAL_87
4124;NA;12.97;12.97;18.98;17.74;89;0504 A2_023IAL_89
4125;10;10;9.28;14.85;14.19;1;0505 A2_051IAL_1
4126;NA;14.17;14.17;20.23;18.71;2;0505 A2_051IAL_2
4127;10.5;10.5;13.65;19.7;18.25;4;0505 A2_051IAL_4
4128;NA;12.33;12.33;18.28;17.06;5;0505 A2_051IAL_5
4129;NA;12.76;12.76;18.75;17.45;7;0505 A2_051IAL_7
4130;13;13;14.87;20.96;19.33;8;0505 A2_051IAL_8
4131;NA;12.05;12.05;17.99;16.8;23;0505 A2_051IAL_23
4132;NA;14.27;14.27;20.34;18.8;26;0505 A2_051IAL_26
4133;NA;12;12;17.93;16.75;27;0505 A2_051IAL_27
4134;NA;14.06;14.06;20.13;18.62;30;0505 A2_051IAL_30
4135;12;12;13.91;19.97;18.48;31;0505 A2_051IAL_31
4136;NA;14.57;14.57;20.65;19.07;32;0505 A2_051IAL_32
4137;NA;14.62;14.62;20.7;19.11;33;0505 A2_051IAL_33
4138;8;8;15.7;21.79;20.06;35;0505 A2_051IAL_35
4139;NA;11.78;11.78;17.68;16.55;37;0505 A2_051IAL_37
4140;NA;14.11;14.11;20.18;18.67;38;0505 A2_051IAL_38
4141;NA;12.76;12.76;18.75;17.45;40;0505 A2_051IAL_40
4142;NA;11.94;11.94;17.87;16.7;45;0505 A2_051IAL_45
4143;12;12;14.01;20.08;18.58;47;0505 A2_051IAL_47
4144;NA;13.44;13.44;19.48;18.07;49;0505 A2_051IAL_49
4145;NA;11.55;11.55;17.44;16.35;52;0505 A2_051IAL_52
4146;NA;13.7;13.7;19.75;18.3;55;0505 A2_051IAL_55
4147;NA;13.02;13.02;19.03;17.69;56;0505 A2_051IAL_56
4148;11.5;11.5;13.5;19.54;18.11;58;0505 A2_051IAL_58
4149;NA;13.02;13.02;19.03;17.69;59;0505 A2_051IAL_59
4150;NA;10.82;10.82;16.62;15.66;61;0505 A2_051IAL_61
4151;NA;13.5;13.5;19.54;18.11;64;0505 A2_051IAL_64
4152;NA;13.39;13.39;19.43;18.02;65;0505 A2_051IAL_65
4153;NA;12.97;12.97;18.98;17.64;66;0505 A2_051IAL_66
4154;11.5;11.5;12.11;18.05;16.86;70;0505 A2_051IAL_70
4155;NA;13.02;13.02;19.03;17.69;71;0505 A2_051IAL_71
4156;9.5;9.5;12;17.93;16.75;76;0505 A2_051IAL_76
4157;NA;12.54;12.54;18.52;16.22;1.1;0601 B2_013IBA_1.1
4158;NA;8.17;8.17;13.53;12.3;1.2;0601 B2_013IBA_1.2
4159;10;10;13.13;19.15;16.72;2;0601 B2_013IBA_2
4160;NA;13.29;13.29;19.31;16.85;4;0601 B2_013IBA_4
4161;10.25;10.25;15.12;21.21;18.38;5;0601 B2_013IBA_5
4162;NA;12.33;12.33;18.28;16.03;6;0601 B2_013IBA_6
4163;NA;10;10;15.69;13.99;7;0601 B2_013IBA_7
4164;NA;15.12;15.12;21.21;18.38;8;0601 B2_013IBA_8
4165;NA;11.22;11.22;17.06;15.07;9;0601 B2_013IBA_9
4166;NA;9.04;9.04;14.57;13.11;11;0601 B2_013IBA_11
4167;NA;10.7;10.7;16.49;14.62;13;0601 B2_013IBA_13
4168;NA;12.16;12.16;18.11;15.89;14;0601 B2_013IBA_14
4169;11;11;14.87;20.96;18.17;16;0601 B2_013IBA_16
4170;10;10;12.86;18.86;16.49;18;0601 B2_013IBA_18
4171;NA;12.27;12.27;18.22;15.99;20;0601 B2_013IBA_20
4172;8.25;8.25;4.75;9.17;8.81;21;0601 B2_013IBA_21
4173;10.25;10.25;13.86;19.92;17.33;23;0601 B2_013IBA_23
4174;12.5;12.5;14.92;21.01;18.22;27;0601 B2_013IBA_27
4175;NA;14.27;14.27;20.34;17.68;28;0601 B2_013IBA_28
4176;10.25;10.25;10.53;16.29;14.46;29;0601 B2_013IBA_29
4177;NA;10.88;10.88;16.68;14.77;30;0601 B2_013IBA_30
4178;11.5;11.5;15.02;21.11;18.3;31;0601 B2_013IBA_31
4179;NA;13.02;13.02;19.03;16.63;32;0601 B2_013IBA_32
4180;NA;10.59;10.59;16.36;14.52;34;0601 B2_013IBA_34
4181;NA;12.27;12.27;18.22;15.99;36;0601 B2_013IBA_36
4182;NA;11.67;11.67;17.56;15.46;37;0601 B2_013IBA_37
4183;10.5;10.5;12.76;18.75;16.4;38;0601 B2_013IBA_38
4184;10.5;10.5;13.86;19.92;17.33;39;0601 B2_013IBA_39
4185;7.5;7.5;7.14;12.27;11.3;40;0601 B2_013IBA_40
4186;NA;10.53;10.53;16.29;14.46;42;0601 B2_013IBA_42
4187;NA;14.82;14.82;20.91;18.13;43;0601 B2_013IBA_43
4188;10;10;12.22;18.17;15.94;44;0601 B2_013IBA_44
4189;9.25;9.25;9.47;15.07;13.5;45;0601 B2_013IBA_45
4190;8;8;10.06;15.76;14.04;46;0601 B2_013IBA_46
4191;NA;12.81;12.81;18.81;16.45;47;0601 B2_013IBA_47
4192;NA;9.71;9.71;15.35;13.72;48;0601 B2_013IBA_48
4193;NA;10.3;10.3;16.03;14.26;49.1;0601 B2_013IBA_49.1
4194;NA;10;10;15.69;13.99;49.2;0601 B2_013IBA_49.2
4195;NA;9.47;9.47;15.07;13.5;50;0601 B2_013IBA_50
4196;NA;12.76;12.76;18.75;16.4;51;0601 B2_013IBA_51
4197;NA;11.22;11.22;17.06;15.07;52;0601 B2_013IBA_52
4198;NA;13.86;13.86;19.92;17.33;54;0601 B2_013IBA_54
4199;NA;11.1;11.1;16.94;14.97;55;0601 B2_013IBA_55
4200;NA;11.89;11.89;17.81;15.66;56;0601 B2_013IBA_56
4201;NA;8.48;8.48;13.91;12.59;57;0601 B2_013IBA_57
4202;NA;9.53;9.53;15.14;13.56;58;0601 B2_013IBA_58
4203;NA;10.18;10.18;15.89;14.15;59;0601 B2_013IBA_59
4204;NA;14.06;14.06;20.13;17.51;60;0601 B2_013IBA_60
4205;NA;12.16;12.16;18.11;15.89;61;0601 B2_013IBA_61
4206;NA;9.77;9.77;15.41;13.78;62;0601 B2_013IBA_62
4207;NA;9.94;9.94;15.62;13.94;64;0601 B2_013IBA_64
4208;NA;14.01;14.01;20.08;17.46;65;0601 B2_013IBA_65
4209;NA;15.89;15.89;21.99;19.01;66;0601 B2_013IBA_66
4210;NA;13.81;13.81;19.86;17.29;69;0601 B2_013IBA_69
4211;NA;11.16;11.16;17;15.02;70;0601 B2_013IBA_70
4212;10.5;10.5;14.72;20.81;18.05;71;0601 B2_013IBA_71
4213;10.75;10.75;8.3;13.68;12.42;72;0601 B2_013IBA_72
4214;NA;13.86;13.86;19.92;17.33;73;0601 B2_013IBA_73
4215;11.5;11.5;13.91;19.97;17.38;74;0601 B2_013IBA_74
4216;7.5;7.5;5.87;10.65;10.01;75;0601 B2_013IBA_75
4217;7.75;7.75;7.59;12.83;11.75;76;0601 B2_013IBA_76
4218;NA;8.11;8.11;13.45;12.24;77;0601 B2_013IBA_77
4219;15;15;15.12;21.21;18.04;1;1606 A1_015SEL_1
4220;NA;11.72;11.72;17.62;15.23;2.1;1606 A1_015SEL_2.1
4221;NA;10.47;10.47;16.22;14.15;2.2;1606 A1_015SEL_2.2
4222;NA;13.81;13.81;19.86;16.97;3;1606 A1_015SEL_3
4223;NA;13.96;13.96;20.02;17.1;4;1606 A1_015SEL_4
4224;14.5;14.5;15.51;21.6;18.36;5;1606 A1_015SEL_5
4225;NA;15.26;15.26;21.36;18.16;6;1606 A1_015SEL_6
4226;NA;12.54;12.54;18.52;15.92;7;1606 A1_015SEL_7
4227;NA;13.29;13.29;19.31;16.54;8;1606 A1_015SEL_8
4228;NA;13.18;13.18;19.2;16.46;9;1606 A1_015SEL_9
4229;NA;13.02;13.02;19.03;16.32;10;1606 A1_015SEL_10
4230;10.5;10.5;7.07;12.19;11.03;11;1606 A1_015SEL_11
4231;13;13;11.27;17.13;14.84;13;1606 A1_015SEL_13
4232;NA;11.44;11.44;17.31;14.99;14;1606 A1_015SEL_14
4233;NA;13.23;13.23;19.26;16.5;15;1606 A1_015SEL_15
4234;NA;11.39;11.39;17.25;14.94;16;1606 A1_015SEL_16
4235;14.5;14.5;11.72;17.62;15.23;17;1606 A1_015SEL_17
4236;13.5;13.5;16.13;22.22;18.86;18;1606 A1_015SEL_18
4237;NA;13.08;13.08;19.09;16.37;19;1606 A1_015SEL_19
4238;NA;13.18;13.18;19.2;16.46;23;1606 A1_015SEL_23
4239;14.5;14.5;13.02;19.03;16.32;24;1606 A1_015SEL_24
4240;14;14;14.32;20.39;17.39;26;1606 A1_015SEL_26
4241;14.5;14.5;17.29;23.35;19.78;28;1606 A1_015SEL_28
4242;NA;13.91;13.91;19.97;17.06;29;1606 A1_015SEL_29
4243;NA;11.67;11.67;17.56;15.18;30;1606 A1_015SEL_30
4244;NA;12.49;12.49;18.46;15.88;31;1606 A1_015SEL_31
4245;NA;16.27;16.27;22.36;18.97;32;1606 A1_015SEL_32
4246;NA;17.43;17.43;23.48;19.89;33;1606 A1_015SEL_33
4247;14.5;14.5;14.32;20.39;17.39;35;1606 A1_015SEL_35
4248;NA;15.41;15.41;21.5;18.28;37;1606 A1_015SEL_37
4249;NA;15.41;15.41;21.5;18.28;38;1606 A1_015SEL_38
4250;NA;12.65;12.65;18.63;16.01;39;1606 A1_015SEL_39
4251;12.5;12.5;13.91;19.97;17.06;40;1606 A1_015SEL_40
4252;11;11;7.66;12.91;11.59;41;1606 A1_015SEL_41
4253;NA;11.94;11.94;17.87;15.42;42;1606 A1_015SEL_42
4254;NA;11.33;11.33;17.19;14.89;44;1606 A1_015SEL_44
4255;22;22;14.52;20.6;17.56;45;1606 A1_015SEL_45
4256;NA;10.36;10.36;16.09;14.05;46;1606 A1_015SEL_46
4257;NA;14.06;14.06;20.13;17.18;47;1606 A1_015SEL_47
4258;NA;13.81;13.81;19.86;16.97;48;1606 A1_015SEL_48
4259;NA;13.08;13.08;19.09;16.37;49;1606 A1_015SEL_49
4260;NA;14.52;14.52;20.6;17.56;50;1606 A1_015SEL_50
4261;NA;11.39;11.39;17.25;14.94;51;1606 A1_015SEL_51
4262;NA;10.24;10.24;15.96;13.94;52;1606 A1_015SEL_52
4263;NA;11.94;11.94;17.87;15.42;53;1606 A1_015SEL_53
4264;NA;13.29;13.29;19.31;16.54;54;1606 A1_015SEL_54
4265;NA;12.22;12.22;18.17;15.65;55;1606 A1_015SEL_55
4266;13;13;19.27;25.19;21.33;56;1606 A1_015SEL_56
4267;NA;5.8;5.8;10.56;9.76;57.2;1606 A1_015SEL_57.2
4268;NA;15.65;15.65;21.75;18.47;58;1606 A1_015SEL_58
4269;NA;13.08;13.08;19.09;16.37;59;1606 A1_015SEL_59
4270;NA;11.94;11.94;17.87;15.42;60;1606 A1_015SEL_60
4271;NA;14.57;14.57;20.65;17.6;61;1606 A1_015SEL_61
4272;NA;12.76;12.76;18.75;16.1;62;1606 A1_015SEL_62
4273;NA;9.53;9.53;15.14;13.31;63;1606 A1_015SEL_63
4274;13.5;13.5;15.31;21.41;18.2;65;1606 A1_015SEL_65
4275;13;13;13.08;19.09;16.37;67;1606 A1_015SEL_67
4276;NA;15.31;15.31;21.41;18.2;68;1606 A1_015SEL_68
4277;NA;9.04;9.04;14.57;12.87;69.1;1606 A1_015SEL_69.1
4278;NA;8.3;8.3;13.68;12.19;69.2;1606 A1_015SEL_69.2
4279;12;12;17.06;23.13;19.6;70;1606 A1_015SEL_70
4280;NA;10.24;10.24;15.96;13.94;71;1606 A1_015SEL_71
4281;NA;12.65;12.65;18.63;16.01;72;1606 A1_015SEL_72
4282;NA;12.16;12.16;18.11;15.6;74;1606 A1_015SEL_74
4283;NA;16.37;16.37;22.45;19.04;76;1606 A1_015SEL_76
4284;NA;12.22;12.22;18.17;15.65;77.1;1606 A1_015SEL_77.1
4285;NA;14.72;14.72;20.81;17.72;78;1606 A1_015SEL_78
4286;NA;14.42;14.42;20.5;17.48;79;1606 A1_015SEL_79
4287;8;8;4.75;9.17;8.65;80.2;1606 A1_015SEL_80.2
4288;12;12;17.92;23.94;20.27;81;1606 A1_015SEL_81
4289;12;12;9.22;14.78;13.04;82;1606 A1_015SEL_82
4290;NA;13.29;13.29;19.31;16.54;83;1606 A1_015SEL_83
4291;9;9;12.27;18.22;16.51;1;1608 A1_021SEL_1
4292;10.5;10.5;13.91;19.97;17.95;2;1608 A1_021SEL_2
4293;NA;9.82;9.82;15.48;14.28;3;1608 A1_021SEL_3
4294;NA;9.28;9.28;14.85;13.77;4;1608 A1_021SEL_4
4295;NA;12.7;12.7;18.69;16.89;5;1608 A1_021SEL_5
4296;NA;10.24;10.24;15.96;14.67;6;1608 A1_021SEL_6
4297;NA;10.24;10.24;15.96;14.67;7.1;1608 A1_021SEL_7.1
4298;NA;4.25;4.25;8.49;8.51;7.2;1608 A1_021SEL_7.2
4299;NA;12.92;12.92;18.92;17.08;8;1608 A1_021SEL_8
4300;NA;13.34;13.34;19.37;17.45;9;1608 A1_021SEL_9
4301;NA;13.55;13.55;19.59;17.63;10;1608 A1_021SEL_10
4302;NA;11.44;11.44;17.31;15.77;11;1608 A1_021SEL_11
4303;10.25;10.25;13.81;19.86;17.86;14;1608 A1_021SEL_14
4304;11.5;11.5;13.23;19.26;17.36;15;1608 A1_021SEL_15
4305;NA;10.76;10.76;16.55;15.15;20;1608 A1_021SEL_20
4306;NA;10.59;10.59;16.36;14.99;21;1608 A1_021SEL_21
4307;NA;11.44;11.44;17.31;15.77;22;1608 A1_021SEL_22
4308;NA;11.94;11.94;17.87;16.22;23;1608 A1_021SEL_23
4309;NA;9.88;9.88;15.55;14.34;24;1608 A1_021SEL_24
4310;NA;12.54;12.54;18.52;16.75;25;1608 A1_021SEL_25
4311;NA;11.89;11.89;17.81;16.17;26;1608 A1_021SEL_26
4312;NA;11.05;11.05;16.87;15.41;27;1608 A1_021SEL_27
4313;NA;10.41;10.41;16.16;14.83;28;1608 A1_021SEL_28
4314;9.75;9.75;10.41;16.16;14.83;29;1608 A1_021SEL_29
4315;NA;10.7;10.7;16.49;15.1;30;1608 A1_021SEL_30
4316;NA;12.92;12.92;18.92;17.08;31;1608 A1_021SEL_31
4317;NA;9.77;9.77;15.41;14.23;32;1608 A1_021SEL_32
4318;NA;13.7;13.7;19.75;17.77;33;1608 A1_021SEL_33
4319;10;10;10.59;16.36;14.99;34;1608 A1_021SEL_34
4320;NA;11.72;11.72;17.62;16.02;35;1608 A1_021SEL_35
4321;NA;13.81;13.81;19.86;17.86;36;1608 A1_021SEL_36
4322;9;9;12.33;18.28;16.56;37;1608 A1_021SEL_37
4323;9.75;9.75;13.39;19.43;17.5;38;1608 A1_021SEL_38
4324;8.75;8.75;10.41;16.16;14.83;39;1608 A1_021SEL_39
4325;10.25;10.25;11.67;17.56;15.97;40;1608 A1_021SEL_40
4326;NA;10.41;10.41;16.16;14.83;41;1608 A1_021SEL_41
4327;10.5;10.5;14.01;20.08;18.03;42;1608 A1_021SEL_42
4328;9.75;9.75;12.54;18.52;16.75;43;1608 A1_021SEL_43
4329;NA;12.49;12.49;18.46;16.7;44;1608 A1_021SEL_44
4330;10;10;10.7;16.49;15.1;45;1608 A1_021SEL_45
4331;8.25;8.25;9.88;15.55;14.34;46;1608 A1_021SEL_46
4332;10.5;10.5;9.94;15.62;14.39;47;1608 A1_021SEL_47
4333;NA;14.52;14.52;20.6;18.47;48;1608 A1_021SEL_48
4334;NA;12.05;12.05;17.99;16.32;49;1608 A1_021SEL_49
4335;NA;13.96;13.96;20.02;17.99;50;1608 A1_021SEL_50
4336;NA;12.43;12.43;18.4;16.65;51;1608 A1_021SEL_51
4337;NA;12.22;12.22;18.17;16.46;52;1608 A1_021SEL_52
4338;NA;12.33;12.33;18.28;16.56;53;1608 A1_021SEL_53
4339;NA;12.6;12.6;18.58;16.8;54.1;1608 A1_021SEL_54.1
4340;NA;9.59;9.59;15.21;14.06;55;1608 A1_021SEL_55
4341;NA;6.68;6.68;11.69;11.2;56;1608 A1_021SEL_56
4342;NA;10.59;10.59;16.36;14.99;57;1608 A1_021SEL_57
4343;NA;12.33;12.33;18.28;16.56;58;1608 A1_021SEL_58
4344;10;10;13.65;19.7;17.72;59;1608 A1_021SEL_59
4345;9;9;6.74;11.77;11.26;60;1608 A1_021SEL_60
4346;NA;13.6;13.6;19.64;17.68;61;1608 A1_021SEL_61
4347;NA;11.55;11.55;17.44;15.87;62;1608 A1_021SEL_62
4348;NA;5.45;5.45;10.11;9.89;63;1608 A1_021SEL_63
4349;10.25;10.25;11.83;17.74;16.12;64;1608 A1_021SEL_64
4350;NA;12.11;12.11;18.05;16.36;65;1608 A1_021SEL_65
4351;NA;13.65;13.65;19.7;17.72;66;1608 A1_021SEL_66
4352;NA;12.33;12.33;18.28;16.56;67;1608 A1_021SEL_67
4353;NA;12.65;12.65;18.63;16.84;68;1608 A1_021SEL_68
4354;NA;8.79;8.79;14.28;13.31;69;1608 A1_021SEL_69
4355;NA;12.16;12.16;18.11;16.41;70;1608 A1_021SEL_70
4356;NA;11.39;11.39;17.25;15.72;71;1608 A1_021SEL_71
4357;NA;9.04;9.04;14.57;13.54;72;1608 A1_021SEL_72
4358;NA;12.16;12.16;18.11;16.41;73;1608 A1_021SEL_73
4359;NA;9.94;9.94;15.62;14.39;74;1608 A1_021SEL_74
4360;NA;12.16;12.16;18.11;16.41;75;1608 A1_021SEL_75
4361;NA;10.12;10.12;15.82;14.56;76;1608 A1_021SEL_76
4362;12.5;12.5;13.02;19.03;16.05;2;1610 A1_026SEL_2
4363;16.25;16.25;12.43;18.4;15.56;3;1610 A1_026SEL_3
4364;15.5;15.5;13.29;19.31;16.26;5;1610 A1_026SEL_5
4365;13.5;13.5;12.38;18.34;15.52;6;1610 A1_026SEL_6
4366;NA;13.08;13.08;19.09;16.09;8;1610 A1_026SEL_8
4367;NA;13.08;13.08;19.09;16.09;14;1610 A1_026SEL_14
4368;NA;12.16;12.16;18.11;15.34;15;1610 A1_026SEL_15
4369;NA;13.29;13.29;19.31;16.26;16;1610 A1_026SEL_16
4370;NA;12.33;12.33;18.28;15.47;17;1610 A1_026SEL_17
4371;NA;13.55;13.55;19.59;16.47;18;1610 A1_026SEL_18
4372;NA;14.06;14.06;20.13;16.89;19;1610 A1_026SEL_19
4373;NA;13.76;13.76;19.81;16.64;20;1610 A1_026SEL_20
4374;NA;14.37;14.37;20.44;17.14;24;1610 A1_026SEL_24
4375;11.75;11.75;16.79;22.86;19.05;25;1610 A1_026SEL_25
4376;NA;12.49;12.49;18.46;15.61;28;1610 A1_026SEL_28
4377;NA;10.24;10.24;15.96;13.7;31;1610 A1_026SEL_31
4378;14.25;14.25;14.27;20.34;17.06;32;1610 A1_026SEL_32
4379;NA;12.81;12.81;18.81;15.87;33;1610 A1_026SEL_33
4380;NA;13.13;13.13;19.15;16.13;36;1610 A1_026SEL_36
4381;NA;13.18;13.18;19.2;16.18;38;1610 A1_026SEL_38
4382;NA;15.55;15.55;21.65;18.08;39;1610 A1_026SEL_39
4383;NA;14.01;14.01;20.08;16.85;41;1610 A1_026SEL_41
4384;NA;13.55;13.55;19.59;16.47;42;1610 A1_026SEL_42
4385;NA;13.81;13.81;19.86;16.68;43;1610 A1_026SEL_43
4386;NA;15.51;15.51;21.6;18.04;44;1610 A1_026SEL_44
4387;NA;16.03;16.03;22.13;18.46;47;1610 A1_026SEL_47
4388;NA;16.08;16.08;22.17;18.5;48;1610 A1_026SEL_48
4389;NA;6.14;6.14;11;9.93;51;1610 A1_026SEL_51
4390;NA;5.66;5.66;10.38;10.81;2.1;1611 A1_1_2.1
4391;NA;4.18;4.18;8.39;9;2.2;1611 A1_1_2.2
4392;18.5;18.5;14.67;20.75;19.87;3;1611 A1_1_3
4393;13.5;13.5;14.01;20.08;19.26;4;1611 A1_1_4
4394;17.5;17.5;14.72;20.81;19.91;5;1611 A1_1_5
4395;17;17;7.47;12.67;12.82;6;1611 A1_1_6
4396;NA;13.81;13.81;19.86;19.07;7;1611 A1_1_7
4397;NA;12.22;12.22;18.17;17.58;8;1611 A1_1_8
4398;13;13;10.99;16.81;16.41;9;1611 A1_1_9
4399;19;19;13.55;19.59;18.83;10;1611 A1_1_10
4400;16;16;13.81;19.86;19.07;11;1611 A1_1_11
4401;NA;12.05;12.05;17.99;17.43;12;1611 A1_1_12
4402;14;14;13.86;19.92;19.12;13;1611 A1_1_13
4403;15.5;15.5;13.29;19.31;18.59;14;1611 A1_1_14
4404;19;19;16.97;23.04;21.94;15;1611 A1_1_15
4405;16;16;14.22;20.29;19.45;16;1611 A1_1_16
4406;14;14;13.39;19.43;18.69;17;1611 A1_1_17
4407;15;15;12.22;18.17;17.58;18;1611 A1_1_18
4408;15;15;14.22;20.29;19.45;19;1611 A1_1_19
4409;NA;13.18;13.18;19.2;18.49;20;1611 A1_1_20
4410;NA;13.29;13.29;19.31;18.59;21;1611 A1_1_21
4411;NA;12.33;12.33;18.28;17.69;22;1611 A1_1_22
4412;NA;14.57;14.57;20.65;19.78;23;1611 A1_1_23
4413;12;12;14.11;20.18;19.36;24;1611 A1_1_24
4414;9.5;9.5;8.3;13.68;13.7;25;1611 A1_1_25
4415;14.5;14.5;12.76;18.75;18.1;26;1611 A1_1_26
4416;17.5;17.5;14.22;20.29;19.45;27;1611 A1_1_27
4417;NA;13.29;13.29;19.31;18.59;28;1611 A1_1_28
4418;NA;11.83;11.83;17.74;17.22;29.1;1611 A1_1_29.1
4419;NA;12.22;12.22;18.17;17.58;29.2;1611 A1_1_29.2
4420;NA;13.5;13.5;19.54;18.79;30;1611 A1_1_30
4421;NA;14.47;14.47;20.55;19.68;31.1;1611 A1_1_31.1
4422;NA;7.01;7.01;12.1;12.32;31.2;1611 A1_1_31.2
4423;NA;10.53;10.53;16.29;15.96;31.3;1611 A1_1_31.3
4424;NA;14.37;14.37;20.44;19.59;32;1611 A1_1_32
4425;NA;15.07;15.07;21.16;20.23;33;1611 A1_1_33
4426;NA;15.41;15.41;21.5;20.54;34;1611 A1_1_34
4427;NA;13.08;13.08;19.09;18.39;35;1611 A1_1_35
4428;NA;14.97;14.97;21.06;20.14;36;1611 A1_1_36
4429;NA;14.82;14.82;20.91;20;37;1611 A1_1_37
4430;NA;8.48;8.48;13.91;13.89;38;1611 A1_1_38
4431;NA;13.7;13.7;19.75;18.98;39;1611 A1_1_39
4432;NA;12.76;12.76;18.75;18.1;40;1611 A1_1_40
4433;NA;13.18;13.18;19.2;18.49;41;1611 A1_1_41
4434;NA;15.12;15.12;21.21;20.27;42;1611 A1_1_42
4435;NA;12.49;12.49;18.46;17.84;43;1611 A1_1_43
4436;NA;17.97;17.97;23.99;22.82;44;1611 A1_1_44
4437;NA;12.76;12.76;18.75;18.1;45;1611 A1_1_45
4438;NA;12.22;12.22;18.17;17.58;46;1611 A1_1_46
4439;NA;13.13;13.13;19.15;18.44;47;1611 A1_1_47
4440;NA;11.1;11.1;16.94;16.52;48;1611 A1_1_48
