"","predio","rodal.x","genero","especie.x","plot","codigo_formula","placa_id","dap_2022","pmd_cm","hip_height_m","est_arbol","dan","agt","int","codigo","rodal.y","especie.y","est_edad","est_altitud","parcela","fecha","individuo","dap_2017","pmd","altura_total_formula","altura_10","altura_7_5","altura_5","altura_15","altura_3_75","altura_directa","altura_estimada","dist_altura","h1","h2","observaciones","codi_formula"
"2324","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_59","59","16.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_59","0213 A2","radiata","Medio","Medio",2,2017-03-09,"59",13.6,1.3,"7.25",NA,7.25,FALSE,FALSE,FALSE,0,NA,7.5,4.5,10,NA,"0213A2_2_59"
"2325","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_60","60","18.5","130","13",1,"Sin daño","Sin daño","Sin daño","0213A2_2_60","0213 A2","radiata","Medio","Medio",2,2017-03-09,"60",13.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_60"
"2326","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_61","61","17.3","120","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_61","0213 A2","radiata","Medio","Medio",2,2017-03-09,"61",13,1.3,"9",NA,9,FALSE,FALSE,FALSE,0,NA,7.5,4,14,NA,"0213A2_2_61"
"2327","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_62","62","18.600000000000001","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_62","0213 A2","radiata","Medio","Medio",2,2017-03-09,"62",14,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_62"
"2328","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_63","63","21.2","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_63","0213 A2","radiata","Medio","Medio",2,2017-03-09,"63",14.9,1.3,"8.5",NA,8.5,FALSE,FALSE,FALSE,0,NA,7.5,3,14,NA,"0213A2_2_63"
"2329","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_64","64","22.5","130","14",1,"Sin daño","Sin daño","Sin daño","0213A2_2_64","0213 A2","radiata","Medio","Medio",2,2017-03-09,"64",16.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_64"
"2330","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_65","65","17.7","120","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_65","0213 A2","radiata","Medio","Medio",2,2017-03-09,"65",14.5,1.3,"7.5",NA,7.5,FALSE,FALSE,FALSE,0,NA,7.5,3,12,NA,"0213A2_2_65"
"2331","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_66","66","12.3","130","12",1,"Sin daño","Sin daño","Sin daño","0213A2_2_66","0213 A2","radiata","Medio","Medio",2,2017-03-09,"66",10.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_66"
"2332","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_67","67","13","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_67","0213 A2","radiata","Medio","Medio",2,2017-03-09,"67",10.4,1.3,"8.25",NA,8.25,FALSE,FALSE,FALSE,0,NA,7.5,2.5,14,NA,"0213A2_2_67"
"2333","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_68","68","27.4","130","15.5",1,"Sin daño","Sin daño","Sin daño","0213A2_2_68","0213 A2","radiata","Medio","Medio",2,2017-03-09,"68",17,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_68"
"2334","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_69","69","22.3","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_69","0213 A2","radiata","Medio","Medio",2,2017-03-09,"69",15.3,1.3,"8",NA,8,FALSE,FALSE,FALSE,0,NA,7.5,5,11,NA,"0213A2_2_69"
"2335","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_70","70","8.6999999999999993","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_70","0213 A2","radiata","Medio","Medio",2,2017-03-09,"70",7.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_70"
"2336","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_71","71","7.2","130","11",1,"Sin daño","Sin daño","Sin daño","0213A2_2_71","0213 A2","radiata","Medio","Medio",2,2017-03-09,"71",7.1,1.3,"6.75",NA,6.75,FALSE,FALSE,FALSE,0,NA,7.5,4.5,9,NA,"0213A2_2_71"
"2337","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_72","72","10.6","130","12",1,"Sin daño","Sin daño","Sin daño","0213A2_2_72","0213 A2","radiata","Medio","Medio",2,2017-03-09,"72",8.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_72"
"2338","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_73","73","29","120","18",1,"Sin daño","Sin daño","Sin daño","0213A2_2_73","0213 A2","radiata","Medio","Medio",2,2017-03-09,"73",15.6,1.3,"9",NA,9,FALSE,FALSE,FALSE,0,NA,7.5,5,13,NA,"0213A2_2_73"
"2339","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_74","74","24","130","14.5",1,"Sin daño","Sin daño","Sin daño","0213A2_2_74","0213 A2","radiata","Medio","Medio",2,2017-03-09,"74",16.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_74"
"2340","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_75","75","13","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_75","0213 A2","radiata","Medio","Medio",2,2017-03-09,"75",11,1.3,"7.5",NA,7.5,FALSE,FALSE,FALSE,0,NA,7.5,4,11,NA,"0213A2_2_75"
"2341","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_76","76","20.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_76","0213 A2","radiata","Medio","Medio",2,2017-03-09,"76",15.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_76"
"2342","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_77","77","14.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_77","0213 A2","radiata","Medio","Medio",2,2017-03-09,"77",12.8,1.3,"6.25",NA,6.25,FALSE,FALSE,FALSE,0,NA,7.5,3.5,9,NA,"0213A2_2_77"
"2343","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_78","78","11.1","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_78","0213 A2","radiata","Medio","Medio",2,2017-03-09,"78",9.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_78"
"2344","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_79","79","31","130","17.5",1,"Sin daño","Sin daño","Sin daño","0213A2_2_79","0213 A2","radiata","Medio","Medio",2,2017-03-09,"79",16.7,1.3,"9",NA,9,FALSE,FALSE,FALSE,0,NA,7.5,4,14,NA,"0213A2_2_79"
"2345","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_80","80","14.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_80","0213 A2","radiata","Medio","Medio",2,2017-03-09,"80",12.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_80"
"2346","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_81","81","6","130","7.5",0,"Muerto","Muerto","Muerto","0213A2_2_81","0213 A2","radiata","Medio","Medio",2,2017-03-09,"81",5.7,1.3,"5.75",NA,5.75,FALSE,FALSE,FALSE,0,NA,7.5,4.5,7,NA,"0213A2_2_81"
"2347","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_82","82","1.8","130","1",0,"Muerto","Muerto","Muerto","0213A2_2_82","0213 A2","radiata","Medio","Medio",2,2017-03-09,"82",2.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_82"
"2348","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_83","83","17.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_83","0213 A2","radiata","Medio","Medio",2,2017-03-09,"83",11.5,1.3,"8.5",NA,8.5,FALSE,FALSE,FALSE,0,NA,7.5,3,14,NA,"0213A2_2_83"
"2349","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_84","84","22.8","130","16.5",1,"Sin daño","Sin daño","Sin daño","0213A2_2_84","0213 A2","radiata","Medio","Medio",2,2017-03-09,"84",15.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_84"
"2350","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_85","85","19.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_85","0213 A2","radiata","Medio","Medio",2,2017-03-09,"85",15.4,1.3,"8.5",NA,8.5,FALSE,FALSE,FALSE,0,NA,7.5,3,14,NA,"0213A2_2_85"
"2351","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_86","86","11.4","130","10",0,"Muerto","Muerto","Muerto","0213A2_2_86","0213 A2","radiata","Medio","Medio",2,2017-03-09,"86",10.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_86"
"2352","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_87","87","15","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_87","0213 A2","radiata","Medio","Medio",2,2017-03-09,"87",10.9,1.3,"7.75",NA,7.75,FALSE,FALSE,FALSE,0,NA,7.5,2.5,13,NA,"0213A2_2_87"
"2353","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_88","88","9","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_88","0213 A2","radiata","Medio","Medio",2,2017-03-09,"88",8.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_88"
"2354","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_89","89","10.3","120","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_89","0213 A2","radiata","Medio","Medio",2,2017-03-09,"89",9.1,1.3,"6",NA,6,FALSE,FALSE,FALSE,0,NA,7.5,3,9,NA,"0213A2_2_89"
"2355","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_90","90","6.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_90","0213 A2","radiata","Medio","Medio",2,2017-03-09,"90",6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_90"
"2356","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_91","91","20.3","130","11.5",1,"Sin daño","Sin daño","Sin daño","0213A2_2_91","0213 A2","radiata","Medio","Medio",2,2017-03-09,"91",15.1,1.3,"7.75",NA,7.75,FALSE,FALSE,FALSE,0,NA,7.5,2.5,13,NA,"0213A2_2_91"
"2357","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_92","92","11","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_92","0213 A2","radiata","Medio","Medio",2,2017-03-09,"92",9.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_2_92"
"2358","SAN JOAQUIN","0213A2","Pinus","radiata","2","0213A2_2_93","93","7","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_2_93","0213 A2","radiata","Medio","Medio",2,2017-03-09,"93",6.5,1.3,"4.5",NA,4.5,FALSE,FALSE,FALSE,0,NA,7.5,2,7,NA,"0213A2_2_93"
"2359","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_1","1","8.1999999999999993","130","11",1,"Sin daño","Sin daño","Sin daño","0213A2_1_1","0213 A2","radiata","Medio","Medio",1,2017-03-09,"1",6.9,1.3,"6.375",NA,6.375,FALSE,FALSE,FALSE,0,NA,7.5,5.25,7.5,NA,"0213A2_1_1"
"2360","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_2","2","6.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_2","0213 A2","radiata","Medio","Medio",1,2017-03-09,"2",6.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_2"
"2361","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_3.1","3.1","12.2","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_3.1","0213 A2","radiata","Medio","Medio",1,2017-03-09,"3.1",10.7,1.3,"9.125",NA,9.125,FALSE,FALSE,FALSE,0,NA,7.5,5.25,13,NA,"0213A2_1_3.1"
"2362","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_3.2","3.2","12.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_3.2","0213 A2","radiata","Medio","Medio",1,2017-03-09,"3.2",10.3,1.3,"9.125",NA,9.125,FALSE,FALSE,FALSE,0,NA,7.5,5.25,13,NA,"0213A2_1_3.2"
"2363","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_4","4","7.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_4","0213 A2","radiata","Medio","Medio",1,2017-03-09,"4",6.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_4"
"2364","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_5","5","20.5","130","9",1,"Sin daño","Sin daño","Sin daño","0213A2_1_5","0213 A2","radiata","Medio","Medio",1,2017-03-09,"5",16.3,1.3,"8.5",NA,8.5,FALSE,FALSE,FALSE,0,NA,7.5,4.5,12.5,NA,"0213A2_1_5"
"2365","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_6","6","11.4","130","12.5",1,"Sin daño","Sin daño","Sin daño","0213A2_1_6","0213 A2","radiata","Medio","Medio",1,2017-03-09,"6",9.9,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_6"
"2366","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_7","7","4.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_7","0213 A2","radiata","Medio","Medio",1,2017-03-09,"7",4.8,1.3,"6.25",NA,6.25,FALSE,FALSE,FALSE,0,NA,7.5,5,7.5,NA,"0213A2_1_7"
"2367","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_8","8","12.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_8","0213 A2","radiata","Medio","Medio",1,2017-03-09,"8",9.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_8"
"2368","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_9","9","11.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_9","0213 A2","radiata","Medio","Medio",1,2017-03-09,"9",9.6,1.3,"6.75",NA,6.75,FALSE,FALSE,FALSE,0,NA,7.5,3,10.5,NA,"0213A2_1_9"
"2369","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_10","10","3.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_10","0213 A2","radiata","Medio","Medio",1,2017-03-09,"10",3.7,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_10"
"2370","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_11","11","13.3","130","13.5",1,"Sin daño","Sin daño","Sin daño","0213A2_1_11","0213 A2","radiata","Medio","Medio",1,2017-03-09,"11",9.8,1.3,"9.125",NA,9.125,FALSE,FALSE,FALSE,0,NA,7.5,2.25,16,NA,"0213A2_1_11"
"2371","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_12","12","17.600000000000001","130","11.5",1,"Sin daño","Sin daño","Sin daño","0213A2_1_12","0213 A2","radiata","Medio","Medio",1,2017-03-09,"12",13.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_12"
"2372","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_13","13","16.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_13","0213 A2","radiata","Medio","Medio",1,2017-03-09,"13",12,1.3,"9.125",NA,9.125,FALSE,FALSE,FALSE,0,NA,7.5,0.25,18,NA,"0213A2_1_13"
"2373","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_14","14","13.8","130","14.5",1,"Sin daño","Sin daño","Sin daño","0213A2_1_14","0213 A2","radiata","Medio","Medio",1,2017-03-09,"14",10.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_14"
"2374","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_15","15","15","130","11.5",1,"Sin daño","Sin daño","Sin daño","0213A2_1_15","0213 A2","radiata","Medio","Medio",1,2017-03-09,"15",11.3,1.3,"8.75",NA,8.75,FALSE,FALSE,FALSE,0,NA,7.5,5,12.5,NA,"0213A2_1_15"
"2375","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_16","16","3","130","3.25",1,"Sin daño","Sin daño","Sin daño","0213A2_1_16","0213 A2","radiata","Medio","Medio",1,2017-03-09,"16",4.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_16"
"2376","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_17","17","4.7","130","8.5",1,"Sin daño","Sin daño","Sin daño","0213A2_1_17","0213 A2","radiata","Medio","Medio",1,2017-03-09,"17",5.2,1.3,"6.75",NA,6.75,FALSE,FALSE,FALSE,0,NA,7.5,1.5,12,NA,"0213A2_1_17"
"2377","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_18","18","18","130","15.25",1,"Sin daño","Sin daño","Sin daño","0213A2_1_18","0213 A2","radiata","Medio","Medio",1,2017-03-09,"18",13,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_18"
"2378","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_19","19","8.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_19","0213 A2","radiata","Medio","Medio",1,2017-03-09,"19",7.4,1.3,"7.5",NA,7.5,FALSE,FALSE,FALSE,0,NA,7.5,5.5,9.5,NA,"0213A2_1_19"
"2379","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_20","20","10.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_20","0213 A2","radiata","Medio","Medio",1,2017-03-09,"20",8.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_20"
"2380","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_21.1","21.1","7.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_21.1","0213 A2","radiata","Medio","Medio",1,2017-03-09,"21.1",7,1.3,"9",NA,9,FALSE,FALSE,FALSE,0,NA,7.5,1,17,NA,"0213A2_1_21.1"
"2381","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_21.2","21.2","7.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_21.2","0213 A2","radiata","Medio","Medio",1,2017-03-09,"21.2",6.9,1.3,"8.25",NA,8.25,FALSE,FALSE,FALSE,0,NA,7.5,NA,16.5,NA,"0213A2_1_21.2"
"2382","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_22","22","3.5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_22","0213 A2","radiata","Medio","Medio",1,2017-03-09,"22",4.1,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_22"
"2383","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_23","23","2","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_23","0213 A2","radiata","Medio","Medio",1,2017-03-09,"23",2,1.3,"3",NA,0,FALSE,FALSE,FALSE,3,3,NA,NA,NA,"Altura total","0213A2_1_23"
"2384","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_24","24","14.8","130","15.25",1,"Sin daño","Sin daño","Sin daño","0213A2_1_24","0213 A2","radiata","Medio","Medio",1,2017-03-09,"24",11.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_24"
"2385","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_25","25","8.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_25","0213 A2","radiata","Medio","Medio",1,2017-03-09,"25",7,1.3,"4.75",NA,4.75,FALSE,FALSE,FALSE,0,NA,7.5,NA,9.5,NA,"0213A2_1_25"
"2386","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_26.1","26.1","13.8","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_26.1","0213 A2","radiata","Medio","Medio",1,2017-03-09,"26.1",10.6,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_26.1"
"2387","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_26.2","26.2","14.3","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_26.2","0213 A2","radiata","Medio","Medio",1,2017-03-09,"26.2",10.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_26.2"
"2388","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_26.3","26.3","12.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_26.3","0213 A2","radiata","Medio","Medio",1,2017-03-09,"26.3",7.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_26.3"
"2389","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_27","27","8.4","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_27","0213 A2","radiata","Medio","Medio",1,2017-03-09,"27",7.9,1.3,"6.75",NA,6.75,FALSE,FALSE,FALSE,0,NA,7.5,0.5,13,NA,"0213A2_1_27"
"2390","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_28.1","28.1","17.7","130","NA",1,"Torcido, arqueado","Viento","Intenso","0213A2_1_28.1","0213 A2","radiata","Medio","Medio",1,2017-03-09,"28.1",12.8,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_28.1"
"2391","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_28.2","28.2","8.6999999999999993","130","NA",1,"Torcido, arqueado","Viento","Intenso","0213A2_1_28.2","0213 A2","radiata","Medio","Medio",1,2017-03-09,"28.2",7.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_28.2"
"2392","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_28.3","28.3","5.9","130","NA",1,"Torcido, arqueado","Viento","Intenso","0213A2_1_28.3","0213 A2","radiata","Medio","Medio",1,2017-03-09,"28.3",5.5,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_28.3"
"2393","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_29","29","1.8","130","NA",0,"Muerto","Muerto","Muerto","0213A2_1_29","0213 A2","radiata","Medio","Medio",1,2017-03-09,"29",2.8,1.3,"3.5",NA,0,FALSE,FALSE,FALSE,3.5,3.5,NA,NA,NA,"Altura total","0213A2_1_29"
"2394","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_30","30","3.3","130","NA",0,"Muerto","Muerto","Muerto","0213A2_1_30","0213 A2","radiata","Medio","Medio",1,2017-03-09,"30",2.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_30"
"2395","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_31","31","5.7","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_31","0213 A2","radiata","Medio","Medio",1,2017-03-09,"31",5.1,1.3,"3.25",NA,3.25,FALSE,FALSE,FALSE,0,NA,7.5,NA,6.5,NA,"0213A2_1_31"
"2396","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_32","32","5","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_32","0213 A2","radiata","Medio","Medio",1,2017-03-09,"32",5.3,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_32"
"2397","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_33","33","20.6","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_33","0213 A2","radiata","Medio","Medio",1,2017-03-09,"33",14.4,1.3,"6.5",NA,6.5,FALSE,FALSE,FALSE,0,NA,7.5,NA,13,NA,"0213A2_1_33"
"2398","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_34","34","5.9","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_34","0213 A2","radiata","Medio","Medio",1,2017-03-09,"34",5.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_34"
"2399","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_35","35","18.600000000000001","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_35","0213 A2","radiata","Medio","Medio",1,2017-03-09,"35",15,1.3,"11",NA,11,FALSE,FALSE,FALSE,0,NA,7.5,NA,22,NA,"0213A2_1_35"
"2400","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_36","36","16","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_36","0213 A2","radiata","Medio","Medio",1,2017-03-09,"36",13.2,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_36"
"2401","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_37","37","15","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_37","0213 A2","radiata","Medio","Medio",1,2017-03-09,"37",12.1,1.3,"9.5",NA,9.5,FALSE,FALSE,FALSE,0,NA,7.5,NA,19,NA,"0213A2_1_37"
"2402","SAN JOAQUIN","0213A2","Pinus","radiata","1","0213A2_1_38","38","10.199999999999999","130","NA",1,"Sin daño","Sin daño","Sin daño","0213A2_1_38","0213 A2","radiata","Medio","Medio",1,2017-03-09,"38",8.4,1.3,"NA",NA,0,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,"0213A2_1_38"
